text	sentiment
"Apple Devices Clobber Androids On Cyber Monday But The Underdog Is Catching Up AAPL aapl
httptcotTlm4APM8y"	1
Apples iPhone6 International Prices Are Higher Than The US  Forbes aapl httptcoij4CjpCkg6	0
stevewoz AMCTheatres Steve Woz sits down with an apple II computer and BloombergNews httpstcoygJZxroDXV	0
RT smartoutsource1 Steve Wozniak calls Apples legendary garage a bit of a myth httptcoWl2kJTcRNR	0
Late Apple Inc CoFounder Steve Jobs Testifies In iTunes Case httptcoUmRfdsVfZO AAPL	0
Heres How Jimmy Iovine Convinced Apple To Buy Beats aapl httptco9pgEhOTWFh httptcoo6g7TzpyJI	0
iPhone battery life takes the piss sort it out apple iphone iphone apple httptco6f1QuV2DUt	-1
Dear apple Worst idea ever Fix it httptcoTSisv9EJhg	-1
Apple For the love of GAWD CENTER the 1on the damn calendar app You fixed it once its back off center AGAIN! httptcodMyAHEm1Lc	-1
iPhone6c release date rumours and leaked images Apple Apple said to be working  Friday 5 Decem httptcozX2zMhpnEy	0
"Technical Observation of the Day Tested the 20 DMA on Apple AAPL aapl
httptco6EJ6Mbv44f"	0
RT mariahreagan JamesLoera mariahreagan true Silly iPhone apple get your life together	-1
Always so impressed with the customer service at the apple store square one My laptop works again and didnt cost me a dime!	1
If you listen to apple youd think the only way to keep your brain sharp is thru certain apps they providesell Uhreading muhfugs	-1
OneRepublic Apple FOLLOW ME PLS	0
Yo Apple wtf is wrong with you people? Make it easier to delete contacts already gosh damn it!!!	-1
"RT JPDesloges Crystal Baller Rebirth of the 4inch iPhone and other insane Apple rumors AAPL aapl
httptcoyvpAZQUmNt"	0
iPhone users face big change over Apple Apples Google search choice Monday 1 December httptcofA3KKjQQdA	0
My phone is plugged in and losing battery Thanks apple	-1
Apple why I cannot alttab back to full screen app!? GRRRR! usability	-1
macbook love today apple	1
"Apples first patent reassignment from PrimeSense buy hints at 3D mapping on Apple TV iPhone AAPL aapl
httptco2n2KjtmU2g"	0
apple my app store aint working y??	-1
I seriously fing HATE this new version of Apple iTunes Spend HOURS trying to figure out how to synch wo deleting everything	-1
Last night I had like 10 more apps than I do now Whats up with that apple  I hate you	-1
TRASH Apple	-1
"apple  Samsung back in courts
Apple 
SamsungMobile httptco7sbfUaH5gx"	0
We will be in room 1215 at 315 today presenting on our experience with Apple DEP and JAMFSoftware   herewegolakers	0
my phone keeps fucking freezing apple	-1
RT hf imcatnoone Apple or you cant even sync folders	-1
apple Contact sync between Yosemite and iOS8 is seriously screwed up It used to be much more stable in the past icloud isync	-1
RT AllisonSalz When you request custom gift wrap from apple  Dont do it  httptcoDoenA0e8nx	-1
This happened to me SEVERAL times!! Fuck you Apple deleted rivals music from iPods for yearshttptcoQBvcBmZVOF MailOnline	-1
AAPL iPadAir2 RT waltmossberg Apple Unveils New iPad Air 2 Ads httptcoXCsTkCpQWo  via KurtWagner8 httptcoKkUUQBhK9q	0
Is Apple The Most Important Stock On Earth?  httptcos5ple0Orww aapl httptcoZvW4vwZzww	0
AAPLWatch List ATampT NYSET Apple NASDAQAAPL Pandora Media Inc NYShttptcodg5bxrxGda	0
apple iBooks picks OPERATION PAPERCLIP as one of the Top Ten NonFiction Books of the Year  BestBook2014 iBooks2014	0
Its done well but my 04 apple 40gb ipod photo has possible come to an end after 10yrs Battery wont charge!  httptcoe9oGDNlcmw	-1
Apple made it clear today that I as a customer are not worth a measly 79!! An employee gave mis info and they will not stand behind it	-1
RT muchtech Apple Planning to Open 500 iStores in India httptcoHhRlHFcdUP	0
"Apple Details An Elaborate Transit Navigation System In Patent Applications AAPL aapl
httptcoO2kMFHrQlr"	0
apple ima need yall to get your shit together my phone is fucking up something serious	-1
"RT JPDesloges Apple Watch on Track for February 2015 Release Testing Underway Rumour  AAPL aapl
httptcovjOWVvDFx5"	0
SwiftAddiction lol apple quicktime MOVs	0
Apple fail  Since updating my ipad OS there is a bug that does not delete videos and free up memory forcing httptcoAjdDTF19Nn	-1
Allowing Apple final creative authority Chase will debut the first spot featuring ApplePay this week httptcolnve19yw7G	0
"RT JPDesloges APPLE  Fibonacci Technicals Levels  Intraday  Update  AAPL aapl 
httptcot2uV8nZ46v"	0
RT Shuevey Fuck you apple	-1
apple last time I checked I thought I bought a iphone 6 not a slippery ass bar of soap disguised as one I DIDNT DESERVE THIS	-1
"Is It Time to Buy the Dip in Apple Inc Stock? AAPL aapl
httptcomzLzxlhEsl"	0
 mattz62 Well find out when I go to the Apple store and see what they say	0
Mark Zuckerberg defends free Facebook fires back at Apple and Ello httptcoBCowoLMizS	0
"Apple quarter 2014Q3 EPS is 142 Use it at free App Donkey Stocks AAPL
httpstco8CBUgrEHZS"	0
yungshamwow Apple apple sucks	-1
Seriously wtf iPhone Its been fucking up all day now it wont let me set my alarm for my 930 lecture Fkn apple you can pay my tuition	-1
iPhone 6 Plus Makes Up 41 of Large Phone Sales as iPhone 6 Leads iOS Devices iOS Blog httptcoH2U3zIpG82 AAPL	0
The pop up message box on Iphones is terrible apple	-1
Hey apple my iPhone 6 was fully charged at 730 am Now its on 20 Is that a common battery life?	-1
Morgan Stanley Sells Apple Inc but AAPL Stock Still a Buy httptco9tZVa6tPsV AAPL	0
zagkmerrick Apple DO THEY EDN HAVE A TWITTER	0
AzakFeverAFC phone is awful Why is there a green line? Need a new one Apple sort it out Not on AF	-1
Get rich quick as a criminal capitalist Steal your clients products Apple technology  httptcokUgHhrehpF apple	-1
Will Apple Apple head back to Jobs ideology with 4in iPhone6s? Monday 8 December httptcowpplCjgEYf	0
Enjoying the introductions at the apple connected launch event  Some amazing edtech leaders in the room  txed	1
"The discontinued iPod Classic is selling for up to 1000 online AAPL aapl
httptcolnC1yqSxPw"	0
Samsung is way better than Apple	-1
smiIingbarakat Apple YEAH APPLE UR SLACKIN	-1
"FUCK MY FUCKING PHONE ITS FUCKING TRIPPING IM FUCKING TIRED OF THIS FUCKING BULLSHIT 

IM HOLDING YOU RESPONSIBLE apple"	-1
BestBuySupport Now Im being told because it was an Apple product the price cant be overrided Must pay full price then call back for an	-1
iPhones are mad sensitive bro if its too cold it dies even with a lot of battery left If its too hot it shuts down as well SMFH Apple	-1
Details of the Apple Inc iPad Mini 4 Revealed httptcoQeun7yXwMP AAPL	0
"RT TheywantVonnie Dear Apple 
Can you please create a middle finger emoji ASAP
Sincerely
All IPhone users"	0
Best of stakeholderengagement in 14 thenorthface  FourPawsUK Cargill  TheForestTrust apple  Greenpeace httptco7TLZQrLQBT	0
New Details On Apples GiantSized iPad Might Have Just Leaked httptcolYQuGhgn4D via Inc	0
stevewoz watcha doing there with the soldering iron woz at BloombergNews  and the apple II computer are you swapping caps?	0
OneRepublic Apple Follow meeee	0
AAPLDont Confuse Morgan Stanley Decreasing Apples Weighting By 1 With Bhttptco5jWelm30vM	0
OneRepublic Apple wow thats amazing	1
"hey apple can I catch a fucking maverick of a wave on an iPhone?
didnt think so SurfsUpSamsung"	-1
Literally have been trying to get my Apple ID reenabled since November Why in the actual fuck is this so difficult?	-1
Apple sometimes I have to restart my phone to make Siri do speak selection and its annoying fixit	-1
apple dont delete music off of my iPhone that I payed GOOD MONEY FOR	-1
Apples PT raised by Citigroup Inc to 13500 httptcoLNHaOfRxU2 AAPL AAPL	0
apple get your shit together	-1
RT iamGambino Thank you Apple	1
SheLovesQuez fuck Apple Im get a note	-1
Apple Inc AAPL Focuses On Larger Indian Market Share httptcoo9RU1Lv1V8 AAPL	0
IPhone6Plus Review A New Dawn For Apple Apples iPhone Thursday 4 December httptcouD0odP62od	0
Will Apple Incs Profit Margin Continue Upward? httptcoRgXf3KuAOv AAPL	0
Top iPhone and iPad games of 2014 Apple Apple names Monument Valley amp Threes Tuesday 9 December httptcoZj6QFN5lkp	0
Apple Adds New Apple TV Channels for UFC The Scene Fusion and Dailymotion httptco6ch8upBX49 AAPL	0
Idk if its my phone or WHAT ! Ip6 aint shit but problems apple fix this shit !!	-1
Apple CEO TimCook to be namesake of Alabama antidiscrimination bill httptcoS6q98V17mi	0
UBS Increases Apple Apples iPhone6 Sales Revenue And EPS Friday 5 December httptcoyEPG0Urogc	0
RT JodiSpicer whoknew Why isnt Apple on Twitter? httptcoHmsbwjEL1K interestingfact passingthetime	0
AAPLAfterhours buzz Apple Bob Evans Farms amp morehttptcoPHVzSFanso	0
That annoying moment when you realise that your apple  iPhone6 has a bend in it on one side 	-1
really pissed at apple  trying to edit video and cant convert files due to not having the mpeg 2 component anymore because of os update	-1
iPhone6S to emerge spring 2015 with Apple Apple Watch? Tuesday 2 December httptcoNnGLuvYW6M	0
This is why I moved over to Apple httptcofAW3zsfzt7	1
AAPLiPhone 7 Rumors Might be Called iPhone 6S Come in 3 Styleshttptco0XbmuVdZpL	0
"What is HomeKit? Soon youll control your home with your iPhone AAPL aapl
httptco16qbQo1PRK"	0
INSIGHT FROM APPLES TIME COOK httptco96c0F0rfgX timcook apple Apple iPhone6 Google Microsoft httptcoDeOerErnMf	0
RT ProzacNation 11am and 20 battery Die apple	-1
Our Apple watch prototype for the male couch potato smithandbeta Clorox  zemanta digidaydbs httptcoZkzvK5bxAw	0
cool 90 minutes later I now have Yosemite X on Macbook not bad for an almost 10 year old computer still run strong Apple winning	1
LastPass Debuts AutoPassword Change Feature for Easy Password Changes Mac Blog httptcoKRn2ievXhR AAPL	0
Aye apple why dont you guys make the apple headphones in different colors?	0
AAPLApple Loop iPhone 6S Rumors Jobs And Wozniaks Garage Myth iPhone 6httptcoZhmp5JZhvi	0
apple make a fucking phone so the screen doesnt break  I want my phone to be naked and free	-1
my phone was on 19 percent and then it shut off okay apple fuck you	-1
Apple Inc CEO Donates 291K To Pennsylvania School District httptco9gkKgWuASR AAPL	1
why isnt group facetime a thing apple wtf	-1
Can we have 3way calling on FaceTime calls and the ability to move between devices seamlessly Apple TimCook God	0
waywardhem nheagy apple I was thinking about this the other day I wish it would come true	0
I love AIRMILES! Between chaptersindigo amp apple I earned ~200 miles during the BlackFriday sale! freemoney centsability cybermonday	1
tschwettman Apple what about M E	0
RT wagnertim robconeybeer You need an IP portfolio to defend against big companies  just look at Samsung Apple court battles	0
AAPLPacific Crests Apple Analyst Reiterates Selling Some Shareshttptcozj974XddLN	0
Autocorrect changes actual words to other words but when I spell an actual word wrong it doesnt correct it? Fuck yall niggas apple	-1
jakeflem Apple Yes It seems to fix it good the first time and then as time passes it deterioates until you have to change logic board	-1
illogikal Apple nigga fuck yo couch lol	-1
hey apple why wont you let me facetime claire stop being rude	-1
Between 07 amp 09 Apple deleted music off of some customers iPods without telling them httptcoPgXi2dr4Wg httptcoyBK9Ix23qb	-1
apple get your shit together with group chats on ios8	-1
Congrats apple on making an iPhone recording DRM protected so we cant play it anywhere we want fail	-1
Verr?cktes Ger?cht iPhone6s zum Apple Apple Watch Tuesday 2 December httptcobCjwU8zA0R	0
"Apple Returns Cash To Shareholders Because Its Out Of Ideas On How To Invest It AAPL aapl
httptcoOLEVFjA8HP"	0
RT cl4yt0nc00p3r There needs to be a Texas flag emoji apple	0
Apple you made a mistake Now it?s time to Replace or Fix All 2011 Macbook Pro with Graphics Failure MBP2011  httptcon64Ygo7JlT	-1
"RT mrushh hey apple why is my phone dying when its on the charger 
ur stuff sucks"	-1
RT JustPoetic Why the fuck is there a recently deleted photo album? Apple	-1
OneRepublic Apple its so crazy haha guys can you follow me? Please	0
Apple Inc price at close December 03 2014 is 11595 apple AAPL	0
AAPLUPDATE 1Taiwan Nov export growth tops expectations despite China weahttptcoDwZ3UnxqPT	0
BlackBerry I kinda feel sorry for Apple tho GoodJob with your last product guys!	-1
As a die hard Apple customer I must say I am truly displeased with the customer service I was given yesterday badservice Apple	-1
BREAKING AAPL buy reiterated  target set to 143 by Cantor AAPL Brief explanation here  httpstcoup6MHIcXJ4 AAPL	0
"APPLE  Fibonacci Technicals Levels LAST  Intraday  Update  AAPL aapl 
httptcoP66pCgDlij"	0
Seriously?! apple that stupid add of the macbook with the different stickers you can put on it?! I hate how gullible people can be	-1
FaZeNikan Apple applenws AppStore i know my iphone  dies at like 20	-1
Goodbye graphics problems Thank you apple for such great customer service httptcouvohriZKYE	1
Hey Apple  hundreds of  black white brown yellow EricGarner protestors bumrushed yo store to stage a DieIn amp nothing was stolen Xo	0
"Get Ready for an Unbreakable Apple iPhone  InvestorPlace
aapl httptcoYgLYZoqkO6"	0
RT NYDailyNews Steve Wozniak stevewoz reveals that Apple did not start in a garage httptco8rqzuBCOpx  httptcomUrpwQ3kHB	0
OneRepublic Apple Thats what I was thinking today! After nearly two years mine only lasts for four hours now 	-1
Chinese smartphone maker claims Apple copied iPhone 6 design  httptcoiUzewX1JuE AAPL Android	-1
brandivatemktg Apple  Integrity cures most evils MFi in this case will too!	0
apple yall some hoes	-1
"Apple Acted Unfairly In Suppressing Digital Music Competition Paul Kedrosky AAPL aapl
httptcoXTbFhpbYf7"	-1
For some odd reason I cant readd 1989 on my phone apple stop depriving me of my jams	-1
RT ProtoZsay what maketh thee of this pesky b that appears at the end of peoples text messages apple timcook?	-1
My MacBook Pro is now as annoying as my ASUS Windows 8 computer Freezing laggy etc  So much for apples excellence	-1
apple please work on being able to still use your phone when someone calls you so I can successfully ignore my moms call while on Twitter	-1
"How Apple handles their CustomerServiceExperience
httptcoZJsUuKaOYd"	0
Aw yeah! monarchywpb sticker to ride with Rhyot boommovement and apple httptcoRGcHuCS95D	0
RT Breyythatsmee I have 170 pictures and my storage is full apple get it together	-1
It looks like I have a software update saved in my storage on my IPhone Can I delete this or do I need it? Apple Applesupport	0
Apple loses appeal to trademark app store in Australia httptcocmfU7qfVWY	-1
In other news uber raised at 40 bill pre apple has 1645 bill in cash Good times in the Valley! No wait httptcouUP9bDOBe4	0
Apple I salut you! kcdentons photo httptconmwlvZVjHS	1
Apple CEO Tim Cook comes out as gay Apple   httptcoeuFQQpMjj6  Via posh360Net	0
"Kantar iPhone 6 helps Apple gain share over Android iPhone 5c outselling iPhone 6 Plus in US AAPL aapl
httptcoYLL678kOkn"	1
"RT JPDesloges Kantar Worldpanel iPhone sales in October were huge AAPL aapl
httptcog2sWiE0bJS"	1
OneRepublic Apple JKsOnTheRadio legit thought that was you in this pic!	0
Things are happening apple	0
SealsKevin TeamCavuto Apple Hopefully endangering their own lives!	-1
"RT JPDesloges Apple to build major new RampD facility in Japan prime minister reveals AAPL aapl
httptcoCysxBbg4YW"	0
Just overheard an apple employee tell some1 not to use capital letters in their password cause it will be easier to remember! applefail	-1
Apples PT raised by JMP Securities to 15000 outperform rating httptcoomCdSCu85d AAPL AAPL	0
Intel And Inevitability  httptcogIZLUhRphw AAPL INTC MCHP	0
Apple CEO Tim Cook Talks Technology With Senator Orrin Hatch During Washington DC Trip httptcoNzd3IIMIBV AAPL	0
RT MariaBartiromo Apple breaks 700B market cap httptcoz7JcEFcGZD Apple OpeningBellFBN FoxBusiness MBlockRhino  JohnSpallanzani	0
Fantastic service today Apple store Touchwood  thanks to all amp esp Zach for sorting my battery problem so quickly amp efficiently	1
This is the 6th charger Ive had to buy for my mac and they gave me the wrong one apple applesuport Fix this wrongdoing give me a free one	-1
wdtuts baxleyglass does because one belongs to Apple and the other to Ang and the third is from Adobe via employeediscount	0
 stevewoz passion for engineeringdesign at the heart of what he did for apple httptcodL7l2Us27T via BloombergTV	0
See Which 11 Guru Fund Managers Hold Apple aapl httptco7DnMlXMFVh	0
3 Reasons Apple Is a Potential Warren Buffett Stock and 1 Reason It Isnt  The Motley Fool aapl httptcoBnSCg3I2yo	0
RT LawKitson Wut? apple can I have my money back? kthx httptcozVp7MUZDAM	-1
apple bought a new iPhone 6 never gets reception in the same places my 4s did and battery life is worse nomoreapple	-1
Heres Apples picks for best apps and games of 2014 httptco1BWd8k32gv	0
AAPLApple Is Building A 161 Million TheatrehttptcoiY5XtGtlGp	0
"RT JPDesloges iPhone 6 makes iOS a success in the UK but Android fights back in Japan AAPL aapl
httptcoLXuyPKVhd5"	0
FUCK OFFFFFF apple httptcovVQqXuhbrM	-1
nigxnog Apple bruh that means u type that a lot u fuckin punk bitch	-1
Apple Inc price at close December 08 2014 is 1124 apple AAPL	0
Why Apple dont got layaway lol I need an iMac man	0
RT Ecofantasy Thinking of upgrading to Yosemite? Think twice  httptcodU0Mpaw5Ri Its not for everyone RT ASMSG Apple	-1
RT RatingsNetwork Apples PT raised by Canaccord Genuity to 13500 buy rating httptcoNh2vs5lzoE AAPL AAPL	0
OneRepublic Apple awsome	1
Technology News Apple trial to feature unseen late SteveJobs video deposition httptcoYVyoTpdMZP	0
My apple power cord caught on fire!   Yet another nontravelling power cord I have less than a year  AppleCordFire httptcoexC3Wz8CiD	-1
AAPLApple Inc AAPL Is The Run Over?httptcoTv2iXZ2r92	0
apple your chargers suck ass! They just love to break!	-1
3 More AppleWatch Details Exposed aapl httptcoPEvFaMKC8O	0
Apple deleted users noniTunes music and didnt tell them about it httptcoUyT2ePDlTw via AppyGeek apple music	-1
"iPhon6 rivals by Samsung LGHTC suffering delays in Qualcomms 64bit Snapdragon answer to Apples A8  AAPL aapl
httptcoVB6Rl78rso"	0
AAPLCorrupt Apple exec sentenced to 1 year in prisonhttptcouCQYyBqrgM	-1
ATTCares I want to stay with Apple  me and SamsungMobile dont get along	1
Thanks Apple for the preview of your smartwatch fitnesstracker quantifiedself IoT httptcoWAGN08SDNc	1
AAPLApple Donating Portion of Profit to Fight Against AIDShttptcoBR05N1U3Qr	1
Lmfao RT hellvcopter cocky ass apple i was talking bout da fruit fuck you apple httptcoHjISNmx6aZ	-1
Is Apple The Most Important Stock On Earth?  httptcoxylQ5d5JN5 aapl httptcoPwxjC5o8Q8	0
wearsy on apple you seem to need a us bank card to do that  apple I hate you	-1
Can someone apple tell me why I now have to reset my AppleTV every other day? Interesting that theres a IR remote code to reset the box	-1
Final AAPL PutCallRatios for Wednesday December 3 2014 httptcoLc6B7m7jut	0
My spellcheck makes me wanna stab somebody that isnt the fuckin word I wanted to use apple	-1
Here Are The Main Differences Between Apple CarPlay And AndroidAuto aapl goog httptco1tqUbuZK9R httptcoc9m05WejYx	0
Certified by Zebra  Partnered with Apple Business  Collaborated with SAP  Now httptco02MVhmiOLn	0
well imessage doesnt work thanks apple	-1
AAPLA Lawsuit Asks Whether Apple Used iTunes For PriceFixinghttptco0KxPhCf28K	0
"You pieces of shit apple! 
God damnit man!"	-1
Final AAPL PutCallRatios for Monday December 8 2014 httptcom7kpdgqeyy	0
FUCK YOU Apple	-1
Completely in love with my apple iphone6 right now Playing with my newphone amp digging into some pappajohns DayComplete pizza	1
CNBCTV Apple heads to trial aapl httptcod0AFg0lQIY	0
apple ur products are shit they break 247 ur ruining my life	-1
radbarakat Apple i dOMT THINK SO	-1
Why does Apple force people to use its VPN built in to iOS8? Off button doesnt work FFS Like I want Apples NSA data collection service	-1
I thought this shit was suppose to be gorilla glass apple	-1
buzz I sit home every Friday night waiting for an invitation to join an Apple dev team  looks at his phone   Theyll call me one day	0
Thanks Apple store RobinaTC for helping me out with my iPhone today! Great service with a smile Apple	1
CNBC TV  Day 2 Apple antitrust trial httptcoFjfBE4VQqI aapl	0
Did anyone update their Yosemite? My macbook is running like shit apple apple	-1
RT MissionIR Is Apple The Most Important Stock On Earth?  httptcos5ple0Orww aapl httptcoZvW4vwZzww	0
"RT JPDesloges APPLE  Fibonacci Technicals Levels LAST  Intraday  Update  AAPL aapl 
httptcoP66pCgDlij"	0
Apple Inc AAPL iPhone 6 Sales Dent Android Market Share httptcoNbo2TPoG3v AAPL	0
YO I DIDNT TOUCH MY PHONE AT ALL AND RIGHT WHEN I DISCONNECTED IT FROM THE CHARGER IT WENT DOWN 3 apple WE ARE GONNA SCRAP RIGHT NOW	-1
Hey Apple the keyboard on my phone is all sorts of drunk this morning send help pls thx	-1
Elgato Launches Thunderbolt 2 Dock with 4K Resolution Support Mac Blog httptcoSofxp2HvlB AAPL	0
apple ios8 The lack of true keyboard integration is KILLING me! Halfassed implementations arent solutions!	-1
Fuck you apple	-1
RT LauraKate8 WHY DO I HAVE 5 GROUP MESSAGES WITH THE SAME PEOPLE apple	-1
"Apple Canaccord Merrill Up Targets on iPhone Cycle Mostly Priced into the Stock Says Pac Crest AAPL aapl
httptcoaCM2UjwbFc"	0
sampepper can not believe that apple are still with you given the nature of what u have been accused of   disgusting	-1
RT OneRepublic Studio at 45000 ft  One outlet  4 computers  Apple we need the batteries of the future NoW!!!! httptcoastp9x6KET	0
"RT SRIG911 After China Russia may ban some Apple products fearing espionage 

httptcouJUZ2SWqgD httptco5dJC9KeUqP"	0
So on my iphone5 the apple health kit is no longer gathering data  Sigh	-1
Dear Apple can yall please stop making yall chargers cheap pieces of shit Im tired of having to replace them every 3 monthd	-1
RT marisalovexox My phone went from 78 to 21 apple please tell me how that is mathematically possible	-1
Apple accused of deleting songs from iPods without users knowledge httptcohujK0yawTO	-1
apple thanks for making the shittiest chargers	-1
Trademark Confusion While Apple App Store Trademark was rejected in Australia its been approved in Europe amphttptcoeAsponshkf	0
Congrats to Apple Mary Sotos WorldResources  for Green Power Leadership Awards at REM14 GreeneMarktplc  httptcossrfEyx4Sf	1
Activation of AirDrop on iOS 811 kills WiFi !! What have you done Apple ???	-1
Any other iPhone6 users have a random vertical line showing up on their screen since upgrading to ios811? apple	-1
renoxalex Apple or hang loose ???	0
weightsmate Apple total nightmare!!!! and they take a big slice of the cake !	-1
apple U need to get ur fucking shit together and let me txt while on YouTube	-1
Who in the hell apple thought lets put the volume display in front of a video Absolutely dumb Miss video every time you adjust volume	-1
jakeflem Apple Weve previously had to deal with this issue its really annoying Try to reset the NVRAM httptcoEoIAf3wO5f	-1
Is Apple Hedging its Bets with Another Small iPhone? aapl httptcoAXn3FjyczT	0
Apple iSchool? httptcoWh7sh5uDov education applenws	0
Yall petty as hell Apple	-1
Apple needs an iCreep app	0
RT pyalot Apple appleios rolled out WebGL to iOS8 3 months ago and just overtook google Android in WebGL support levels	1
"RT JPDesloges APPLE  Fibonacci Technicals Levels  LAST  Intraday  Update  AAPL aapl 
httptcoEyv06mibko"	0
"Apple quarter 2014Q3 EPS is 142 Use it at free App Donkey Stocks AAPL
httpstco8CBUgrEHZS"	0
carlquintanilla Thanks for all the AAPL coverage were all so deeply invested in this one stock in my biz you cant ignore it	0
RT LauraKate8 WHY DO I HAVE 5 GROUP MESSAGES WITH THE SAME PEOPLE apple	-1
"Apple plans big India push with 500 stores AAPL aapl
httptcoT9btLKHl74"	0
swerviinnn Apple you are very hostile tn	-1
FUCK ALL FUCK IT ALL IM SOOOOO SLEEP FIX YOUR SHIT APPLE	-1
Why are your phone chargers so terrible apple Fix this Jesus	-1
AAPL iPad wins in ranking for best Android tablets  Seems reasonable right? httptcouJGixPbfQG	1
"Fans scramble for iPod Classic the music player Apple killed off aapl

httptcoARjJvuI3b6"	0
Apple fix your ios8 garbage software mix in an update ASAP	-1
FUCK apple	-1
FaZeNikan Apple I had the same thing Bought an iPhone 5 when it came out and had to replace the battery after a month or two	-1
Apple amp Google At Work The Enterprise Challenge  Julie M Anderson via InformationWeek httptcoHRhlCh1Qnh httptcoFebdhGw6Rq	0
"Cheap Chromebooks teach Apple a lesson Price matters AAPL aapl
httptcoGUC5yr4cMf"	0
my laptop battery went straight from 60 to 3 apple	-1
ganondaIf why is the quality so bad on these WEBCAM PICS EXCUSE ME APPLE	-1
My office for today RemoteSupport TechLife Apple httptcoIY0xAufNTP	0
JimCramer you used the same logic to explain TOL earnings during the paek in housingIts a retailerAAPL just like AMZN  not tech	0
when this  iwatch finna drop fam apple	0
MazeOnPace Apple Product Line competes with itself iPhone6 vs iPad Who needs an iPad any longer!?	0
"Apple Market Maker Price Range Forecast Update AAPL aapl
httptcopxOoOAKuy8"	0
jakeflem Apple I had to get my logic board completely replaced if its under warranty theyll do it for free  make sure to back up b4	0
"Apple to Open New Research Site in Japan AAPL aapl
httptcood40Ru1XvE"	0
apple yo these new headphones i got with my 6 dont work so send me some new ones Ill dm u my address	-1
Just been handed this apple device to fix m owner doesnt fancy waiting  nowounder httptcoOp8YZAOJk0	-1
Google Chromecast Leapfrogs Apple TV as the Aging Media Player Loses Ground to Rivals httptco14UHvYCP6B AAPL	-1
My keyboard only ever freezes up when Im trying to talk to Ian apple why do u hate the sophian	-1
edgf14 Jane Horvath director of global privacy Apple is speaking	0
TWDanceCenter UrbanNutcracker Apple Store in Boylston St  630pm Enjoy some krumping  Meet the director amp RussellFerg	0
"Torn between a googlenexus samsungmobile Note 4 or an apple iPhone

Lol jk Apple I have a soul
Just need to save money for Android"	0
"Apple iPod class action trial to continue temporarily without a plaintiff  AAPL aapl
httptcovPvSHOQS47"	0
Apple Antitrust Case Hangs in the Balance  httptcoCaHboVHRje apple antitrust wow ipod	0
ive literally gone through 5 iPhone 5 cords in a little over a year apple fix this you all suck	-1
Video Shows Size of 122Inch iPad Air Plus Mockup Next to iPhones iPads and MacBook httptcoB3V5X45stZ AAPL	0
iscuba 360 degree camera rig cloud mobile gamed to surface imask Google padi Apple Samsung HTC underwaterwearables cardboard pivot	0
I hate my phone I cant use it its gone completely silent and if I were to call apple I would get even less help than I get now	-1
Apple iPod lawsuit will reveal unseen Steve Jobs video httptconEF5qOGbHE	0
AAPL4inch iPhone 6 Five Reasons Apple Wont Make IthttptcopZaHEFQWLo	0
I have no more storage left Fuck you apple	-1
DannyRosin Apple Agreed!	0
OneRepublic Apple So amazing	1
Your iPad game just got shut way down Like 24K gold way down httptcoGfcw8Ta0wS cc Apple	-1
why the fuck are all my messages being sent through my email and not phone number apple	-1
Yeah 1 thing Im inspired by is Apple of course So Apple Here is TV ad from 2002 httptcos5MgeHg9bO apple tvad	1
I could punch whoever came up with the new apple commercials makeitstop ahhhhhhh	-1
OneRepublic Apple Working hard for album 4	0
"Steve Jobs defends Apple from the grave in iPod lawsuit 
AAPL aapl
httptcoL5rxeW2zKp"	0
Great FCP X update from apple today That will do nicely! video  editing	1
Thats what happened to my music! Apple deleted music from customers iPods httptcozvJoangfIK	-1
mattgarber levifig dcurtis hah I wasnt defending it But this is apple and they dont understand the internet	-1
My phones been charging for an hour but it keeps losing percentage?? Get ur shit together apple	-1
Done with this iPhone 6 plus Apple or sprint giving me my bread back Trash ass phone full of fuck ups sprint apple	-1
Explore all the Apple rumours for 2015 httptcodFfeIjBDZE Apple2015 TechIreland Apple httptcoM6vrskWmLF	0
so to apple for charging me for two ringtones and then not letting me use them ThanksObama	-1
Wouldnt be a bad idea to bring back the tap to tweet function guys apple twitter	0
Yo apple I didnt need a subject line for my text amp iMessages folk	0
11am and 20 battery Die apple	-1
Thank you apple	1
realworld etnui magicleap spin Google HTC Apple Samsung magicleap this is a collection of dreams thoughts and discussions I share	0
iPhone6 6 Plus Availability And Wait Time Update Apple Apple Store Verizon  Sunday 7 December httptcoOyrnRBvtse	0
Finally updated iPhone to IOs 8 something thanks apple for more shit we dont need seriously thanks a trillion httptcoJK2LnVs4JW	-1
Not cool Apple  not cool You just baitandswitched me into paying for an upgrade to server after a free upgd to 10101?	-1
As the sun devils were making their 202 run on us my phone called 4 people and hung up on them all on its own WTF! iphoneissues apple	-1
apple yo when ya coming out with the charger case for the 6? Hurr Up	-1
Thanks apple for Keep Newer when transferring files from a local hard drive to a server	1
Also Ive had my iPhone 6 for two days and its already broken shout out to apple	-1
Dan Nathan How To Profit From Apple Inc AAPL Stock? httptcoJzTjVsJKhj AAPL	0
swerviinnn Apple maybe stop being a whore for once and sleep	-1
Apple Inc Deleted NoniTunes Music Off iPods httptcoUE6JaM5vc3 AAPL	0
Being held hostage at apple  They are replacing the whole phone Last backup at 630 am this morning so anything since was byebyebye	-1
"Apple Inc vs Google Inc The Battle Of The Tech Giants AAPL aapl
httptcoJrU4mZeGcG"	0
